12,6,909,295,36,88,1,-1,-1,-1,person
12,7,937,289,32,91,1,-1,-1,-1,person
12,9,468,303,29,58,1,-1,-1,-1,person
12,10,252,569,105,214,1,-1,-1,-1,person
12,1,282,311,131,57,1,-1,-1,-1,car
12,1,455,327,66,43,1,-1,-1,-1,bicycle
13,1,299,571,124,216,1,-1,-1,-1,person
13,2,1115,373,74,174,1,-1,-1,-1,person
13,3,1198,367,59,168,1,-1,-1,-1,person
13,4,858,414,64,169,1,-1,-1,-1,person
13,5,335,434,76,125,1,-1,-1,-1,person
13,6,908,295,36,89,1,-1,-1,-1,person
13,7,937,288,31,92,1,-1,-1,-1,person
13,9,469,304,28,58,1,-1,-1,-1,person
13,10,256,569,105,211,1,-1,-1,-1,person
13,1,282,311,131,57,1,-1,-1,-1,car
13,1,457,327,66,43,1,-1,-1,-1,bicycle
14,1,307,570,124,216,1,-1,-1,-1,person
14,2,1115,372,74,176,1,-1,-1,-1,person
14,3,1198,369,59,168,1,-1,-1,-1,person
14,4,858,413,63,169,1,-1,-1,-1,person
14,5,333,435,75,124,1,-1,-1,-1,person
14,6,906,295,36,89,1,-1,-1,-1,person
14,7,936,288,31,92,1,-1,-1,-1,person
14,8,313,421,74,131,1,-1,-1,-1,person
14,9,470,304,30,57,1,-1,-1,-1,person
14,10,269,565,109,214,1,-1,-1,-1,person
14,1,282,311,131,57,1,-1,-1,-1,car
14,1,459,327,66,43,1,-1,-1,-1,bicycle
15,1,314,568,124,219,1,-1,-1,-1,person
15,2,1114,372,74,176,1,-1,-1,-1,person
15,3,1199,371,59,168,1,-1,-1,-1,person
15,4,857,412,63,169,1,-1,-1,-1,person
15,5,328,437,77,125,1,-1,-1,-1,person
15,6,904,295,36,90,1,-1,-1,-1,person
15,7,935,288,31,92,1,-1,-1,-1,person
15,8,309,422,74,131,1,-1,-1,-1,person
15,9,471,302,30,58,1,-1,-1,-1,person
15,10,267,564,105,208,1,-1,-1,-1,person
15,1,282,311,131,57,1,-1,-1,-1,car
15,1,460,324,69,46,1,-1,-1,-1,bicycle
16,1,325,566,124,220,1,-1,-1,-1,person
16,2,1114,372,74,175,1,-1,-1,-1,person
16,3,1199,371,59,169,1,-1,-1,-1,person
16,4,857,411,60,165,1,-1,-1,-1,person
16,5,323,439,79,127,1,-1,-1,-1,person
16,6,903,295,36,90,1,-1,-1,-1,person
16,7,935,288,31,92,1,-1,-1,-1,person
16,9,472,302,31,59,1,-1,-1,-1,person
16,10,271,564,99,199,1,-1,-1,-1,person
16,1,282,311,131,57,1,-1,-1,-1,car
16,1,463,325,67,44,1,-1,-1,-1,bicycle
17,1,331,564,124,222,1,-1,-1,-1,person
17,2,1115,371,73,176,1,-1,-1,-1,person
17,3,1199,372,59,168,1,-1,-1,-1,person
17,4,855,408,60,164,1,-1,-1,-1,person
17,5,321,439,81,128,1,-1,-1,-1,person
17,6,901,294,37,91,1,-1,-1,-1,person
17,7,934,288,32,94,1,-1,-1,-1,person
17,8,300,422,75,133,1,-1,-1,-1,person
17,9,474,302,32,59,1,-1,-1,-1,person
17,10,285,559,97,197,1,-1,-1,-1,person
17,1,282,311,131,57,1,-1,-1,-1,car
17,1,464,324,69,45,1,-1,-1,-1,bicycle
18,1,337,563,122,219,1,-1,-1,-1,person
18,2,1114,372,74,175,1,-1,-1,-1,person
18,3,1200,372,59,169,1,-1,-1,-1,person
18,4,853,406,58,162,1,-1,-1,-1,person
18,5,317,438,80,127,1,-1,-1,-1,person
18,6,899,293,37,92,1,-1,-1,-1,person
18,7,935,289,32,94,1,-1,-1,-1,person
18,8,296,422,75,135,1,-1,-1,-1,person
18,9,476,302,32,59,1,-1,-1,-1,person
18,10,299,556,94,193,1,-1,-1,-1,person
18,11,456,912,208,162,1,-1,-1,-1,person
18,1,282,311,131,57,1,-1,-1,-1,car
18,1,465,323,69,46,1,-1,-1,-1,bicycle
19,1,342,561,120,217,1,-1,-1,-1,person
19,2,1115,373,73,176,1,-1,-1,-1,person
19,3,1200,371,59,169,1,-1,-1,-1,person
19,4,851,405,58,161,1,-1,-1,-1,person
19,5,312,438,78,125,1,-1,-1,-1,person
19,6,897,293,37,92,1,-1,-1,-1,person
19,7,935,290,32,93,1,-1,-1,-1,person
19,8,293,425,73,132,1,-1,-1,-1,person
19,9,478,302,32,59,1,-1,-1,-1,person
19,10,306,553,97,196,1,-1,-1,-1,person
19,11,463,906,215,168,1,-1,-1,-1,person
19,1,282,311,131,57,1,-1,-1,-1,car
19,1,469,324,67,45,1,-1,-1,-1,bicycle
20,1,347,556,119,219,1,-1,-1,-1,person
20,2,1115,374,74,179,1,-1,-1,-1,person
20,3,1201,371,59,169,1,-1,-1,-1,person
20,4,850,403,57,161,1,-1,-1,-1,person
20,5,309,439,75,122,1,-1,-1,-1,person
20,6,895,293,38,92,1,-1,-1,-1,person
20,7,935,291,32,93,1,-1,-1,-1,person
20,8,288,425,74,132,1,-1,-1,-1,person
20,9,480,302,31,59,1,-1,-1,-1,person
20,10,313,551,99,200,1,-1,-1,-1,person
20,11,471,902,220,173,1,-1,-1,-1,person
20,1,281,311,133,57,1,-1,-1,-1,car
20,1,472,325,64,43,1,-1,-1,-1,bicycle
21,1,353,553,114,212,1,-1,-1,-1,person
21,2,1118,376,74,180,1,-1,-1,-1,person
21,3,1201,371,59,169,1,-1,-1,-1,person
21,4,849,403,58,161,1,-1,-1,-1,person
21,5,304,441,73,119,1,-1,-1,-1,person
21,6,894,293,38,92,1,-1,-1,-1,person
21,7,935,292,32,93,1,-1,-1,-1,person
21,8,281,427,74,132,1,-1,-1,-1,person
21,9,482,303,32,59,1,-1,-1,-1,person
21,10,319,550,101,201,1,-1,-1,-1,person
21,11,474,897,223,178,1,-1,-1,-1,person
21,1,281,311,133,57,1,-1,-1,-1,car
21,1,473,324,65,43,1,-1,-1,-1,bicycle
22,1,360,550,108,204,1,-1,-1,-1,person
22,2,1120,378,75,180,1,-1,-1,-1,person
22,3,1202,372,59,171,1,-1,-1,-1,person
22,4,849,402,57,161,1,-1,-1,-1,person
22,5,297,441,74,123,1,-1,-1,-1,person
22,6,893,294,38,92,1,-1,-1,-1,person
22,7,935,292,32,93,1,-1,-1,-1,person
22,8,274,427,75,133,1,-1,-1,-1,person
22,9,483,303,33,59,1,-1,-1,-1,person
22,10,320,549,101,201,1,-1,-1,-1,person
22,11,486,892,227,183,1,-1,-1,-1,person
22,1,281,311,133,57,1,-1,-1,-1,car
22,1,476,324,64,43,1,-1,-1,-1,bicycle
23,1,366,547,105,201,1,-1,-1,-1,person
23,2,1122,380,75,180,1,-1,-1,-1,person
23,3,1202,373,61,174,1,-1,-1,-1,person
23,4,849,402,57,160,1,-1,-1,-1,person
23,5,289,441,73,124,1,-1,-1,-1,person
23,6,893,295,38,92,1,-1,-1,-1,person
23,7,934,293,32,93,1,-1,-1,-1,person
23,8,270,428,74,133,1,-1,-1,-1,person
23,9,484,302,32,59,1,-1,-1,-1,person
23,10,324,546,101,204,1,-1,-1,-1,person
23,11,498,888,230,187,1,-1,-1,-1,person
23,1,281,311,133,57,1,-1,-1,-1,car
23,1,478,324,63,43,1,-1,-1,-1,bicycle
24,1,372,546,104,203,1,-1,-1,-1,person
24,2,1123,382,75,183,1,-1,-1,-1,person
24,3,1203,375,62,178,1,-1,-1,-1,person
24,4,850,403,56,159,1,-1,-1,-1,person
24,5,285,442,74,127,1,-1,-1,-1,person
24,6,893,296,37,91,1,-1,-1,-1,person
24,7,933,293,32,93,1,-1,-1,-1,person
24,8,264,430,75,130,1,-1,-1,-1,person
24,9,485,302,33,59,1,-1,-1,-1,person
24,10,327,543,101,206,1,-1,-1,-1,person
24,11,506,884,233,191,1,-1,-1,-1,person
24,1,281,311,133,57,1,-1,-1,-1,car
24,1,480,324,63,42,1,-1,-1,-1,bicycle
25,1,381,543,104,204,1,-1,-1,-1,person
25,2,1122,383,76,184,1,-1,-1,-1,person
25,3,1204,377,63,179,1,-1,-1,-1,person
25,4,849,403,56,157,1,-1,-1,-1,person
25,5,283,443,74,129,1,-1,-1,-1,person
25,6,892,297,38,91,1,-1,-1,-1,person
25,7,932,293,32,93,1,-1,-1,-1,person
25,8,257,433,76,131,1,-1,-1,-1,person
25,10,329,542,98,204,1,-1,-1,-1,person
25,11,514,880,234,194,1,-1,-1,-1,person
25,12,908,257,19,53,1,-1,-1,-1,person
25,1,281,311,133,57,1,-1,-1,-1,car
25,1,482,324,63,42,1,-1,-1,-1,bicycle
26,1,390,541,105,205,1,-1,-1,-1,person
26,2,1123,384,77,185,1,-1,-1,-1,person
26,3,1205,380,63,178,1,-1,-1,-1,person
26,4,849,403,55,155,1,-1,-1,-1,person
26,5,281,446,75,129,1,-1,-1,-1,person
26,6,891,297,38,92,1,-1,-1,-1,person
26,7,931,293,33,94,1,-1,-1,-1,person
26,8,253,435,78,133,1,-1,-1,-1,person
26,10,336,540,96,201,1,-1,-1,-1,person
26,11,526,876,234,198,1,-1,-1,-1,person
26,12,908,257,21,55,1,-1,-1,-1,person
26,1,281,311,133,57,1,-1,-1,-1,car
26,1,484,323,63,43,1,-1,-1,-1,bicycle
27,1,399,540,107,206,1,-1,-1,-1,person
27,2,1127,385,76,184,1,-1,-1,-1,person
27,3,1205,383,63,178,1,-1,-1,-1,person
27,4,847,403,56,154,1,-1,-1,-1,person
27,5,277,448,77,130,1,-1,-1,-1,person
27,6,891,298,37,92,1,-1,-1,-1,person
27,7,929,292,33,95,1,-1,-1,-1,person
27,8,246,437,79,132,1,-1,-1,-1,person
27,10,338,538,93,198,1,-1,-1,-1,person
27,11,539,873,235,201,1,-1,-1,-1,person
27,12,908,257,21,55,1,-1,-1,-1,person
27,1,281,311,133,57,1,-1,-1,-1,car
27,1,485,322,64,44,1,-1,-1,-1,bicycle
28,1,408,538,108,207,1,-1,-1,-1,person
28,2,1129,385,77,185,1,-1,-1,-1,person
28,3,1205,384,64,179,1,-1,-1,-1,person
28,4,845,402,56,155,1,-1,-1,-1,person
28,5,274,449,79,133,1,-1,-1,-1,person
28,6,890,299,37,92,1,-1,-1,-1,person
28,7,927,292,33,95,1,-1,-1,-1,person
28,8,243,439,80,133,1,-1,-1,-1,person
28,10,340,536,88,193,1,-1,-1,-1,person
28,11,550,869,237,205,1,-1,-1,-1,person
28,12,908,257,21,56,1,-1,-1,-1,person
28,1,281,311,133,57,1,-1,-1,-1,car
28,1,487,323,62,43,1,-1,-1,-1,bicycle
29,1,413,536,109,209,1,-1,-1,-1,person
29,2,1132,383,78,187,1,-1,-1,-1,person
29,3,1206,385,64,179,1,-1,-1,-1,person
29,4,844,401,56,154,1,-1,-1,-1,person
29,5,271,451,81,133,1,-1,-1,-1,person
29,6,889,300,38,91,1,-1,-1,-1,person
29,7,926,292,32,95,1,-1,-1,-1,person
29,8,241,441,80,132,1,-1,-1,-1,person
29,9,494,299,33,60,1,-1,-1,-1,person
29,10,344,533,87,193,1,-1,-1,-1,person
29,11,563,865,237,209,1,-1,-1,-1,person
29,12,908,258,21,55,1,-1,-1,-1,person
29,13,943,249,21,57,1,-1,-1,-1,person
29,1,281,311,133,57,1,-1,-1,-1,car
29,1,488,323,62,42,1,-1,-1,-1,bicycle
30,1,417,535,109,210,1,-1,-1,-1,person
30,2,1135,384,78,186,1,-1,-1,-1,person
30,3,1208,385,63,179,1,-1,-1,-1,person
30,4,842,399,56,154,1,-1,-1,-1,person
30,5,268,451,82,134,1,-1,-1,-1,person
30,6,889,301,37,91,1,-1,-1,-1,person
30,7,924,293,33,96,1,-1,-1,-1,person
30,8,235,440,80,131,1,-1,-1,-1,person
30,9,498,297,34,61,1,-1,-1,-1,person
30,10,350,532,84,190,1,-1,-1,-1,person
30,11,572,855,243,220,1,-1,-1,-1,person
30,12,909,258,21,55,1,-1,-1,-1,person
30,13,943,249,21,57,1,-1,-1,-1,person
30,1,281,311,133,57,1,-1,-1,-1,car
30,1,490,322,61,43,1,-1,-1,-1,bicycle
31,1,421,534,107,205,1,-1,-1,-1,person
31,2,1137,384,78,187,1,-1,-1,-1,person
31,3,1209,385,64,179,1,-1,-1,-1,person
31,4,840,398,57,153,1,-1,-1,-1,person
31,5,264,453,81,131,1,-1,-1,-1,person
31,6,888,301,38,91,1,-1,-1,-1,person
31,7,923,293,33,97,1,-1,-1,-1,person
31,8,229,440,81,132,1,-1,-1,-1,person
31,9,500,297,34,61,1,-1,-1,-1,person
31,10,358,530,85,192,1,-1,-1,-1,person
31,11,583,848,247,228,1,-1,-1,-1,person
31,12,910,258,21,55,1,-1,-1,-1,person
31,13,943,249,21,56,1,-1,-1,-1,person
31,1,281,311,133,57,1,-1,-1,-1,car
31,1,491,320,63,44,1,-1,-1,-1,bicycle
32,1,425,530,105,204,1,-1,-1,-1,person
32,2,1137,385,81,191,1,-1,-1,-1,person
32,3,1210,384,64,180,1,-1,-1,-1,person
32,4,840,396,56,154,1,-1,-1,-1,person
32,5,259,455,80,129,1,-1,-1,-1,person
32,6,888,301,38,92,1,-1,-1,-1,person
32,7,922,294,33,96,1,-1,-1,-1,person
32,8,227,438,81,132,1,-1,-1,-1,person
32,10,367,528,86,190,1,-1,-1,-1,person
32,11,593,841,248,234,1,-1,-1,-1,person
32,12,910,258,21,56,1,-1,-1,-1,person
32,13,943,249,21,56,1,-1,-1,-1,person
32,1,281,311,133,57,1,-1,-1,-1,car
32,1,492,319,65,45,1,-1,-1,-1,bicycle
33,1,430,528,102,201,1,-1,-1,-1,person
33,2,1139,387,82,194,1,-1,-1,-1,person
33,3,1211,385,64,180,1,-1,-1,-1,person
33,4,840,395,56,153,1,-1,-1,-1,person
33,5,251,456,80,128,1,-1,-1,-1,person
33,6,888,301,37,91,1,-1,-1,-1,person
33,7,922,295,32,96,1,-1,-1,-1,person
33,8,223,438,80,130,1,-1,-1,-1,person
33,9,504,294,35,65,1,-1,-1,-1,person
33,10,368,526,83,189,1,-1,-1,-1,person
33,11,605,837,248,238,1,-1,-1,-1,person
33,12,911,260,21,54,1,-1,-1,-1,person
33,13,943,249,21,57,1,-1,-1,-1,person
33,1,281,311,133,57,1,-1,-1,-1,car
33,1,494,319,64,45,1,-1,-1,-1,bicycle
34,1,434,526,98,194,1,-1,-1,-1,person
34,2,1140,389,82,195,1,-1,-1,-1,person
34,3,1211,387,65,179,1,-1,-1,-1,person
34,4,840,395,56,154,1,-1,-1,-1,person
34,5,245,455,80,130,1,-1,-1,-1,person
34,6,887,301,38,91,1,-1,-1,-1,person
34,7,921,297,32,95,1,-1,-1,-1,person
34,8,222,442,80,130,1,-1,-1,-1,person
34,9,505,293,37,66,1,-1,-1,-1,person
34,10,371,525,85,191,1,-1,-1,-1,person
34,11,615,832,248,243,1,-1,-1,-1,person
34,12,912,261,21,53,1,-1,-1,-1,person
34,13,943,250,21,56,1,-1,-1,-1,person
34,1,281,311,133,57,1,-1,-1,-1,car
34,1,496,319,63,45,1,-1,-1,-1,bicycle
35,1,437,523,96,191,1,-1,-1,-1,person
35,2,1141,392,83,196,1,-1,-1,-1,person
35,3,1211,388,66,184,1,-1,-1,-1,person
35,4,840,395,56,154,1,-1,-1,-1,person
35,5,239,458,77,127,1,-1,-1,-1,person
35,6,886,302,38,92,1,-1,-1,-1,person
35,7,921,298,32,94,1,-1,-1,-1,person
35,8,217,445,79,130,1,-1,-1,-1,person
35,9,507,293,36,66,1,-1,-1,-1,person
35,10,376,523,87,193,1,-1,-1,-1,person
35,11,625,829,248,246,1,-1,-1,-1,person
35,12,912,262,21,53,1,-1,-1,-1,person
35,13,943,250,21,56,1,-1,-1,-1,person
35,1,281,311,133,57,1,-1,-1,-1,car
35,1,498,319,63,45,1,-1,-1,-1,bicycle
36,1,441,521,94,190,1,-1,-1,-1,person
36,2,1141,395,84,196,1,-1,-1,-1,person
36,3,1211,390,67,189,1,-1,-1,-1,person
36,4,840,396,56,152,1,-1,-1,-1,person
36,5,233,457,76,128,1,-1,-1,-1,person
36,6,885,303,38,94,1,-1,-1,-1,person
36,7,920,299,33,95,1,-1,-1,-1,person
36,8,212,445,76,126,1,-1,-1,-1,person
36,9,509,294,36,65,1,-1,-1,-1,person
36,10,384,522,88,195,1,-1,-1,-1,person
36,11,637,827,246,247,1,-1,-1,-1,person
36,12,912,261,21,54,1,-1,-1,-1,person
36,1,281,311,133,57,1,-1,-1,-1,car
36,1,500,319,62,45,1,-1,-1,-1,bicycle
37,1,445,519,94,192,1,-1,-1,-1,person
37,2,1140,396,85,198,1,-1,-1,-1,person
37,3,1212,392,68,190,1,-1,-1,-1,person
37,4,840,396,56,152,1,-1,-1,-1,person
37,5,230,458,76,130,1,-1,-1,-1,person
37,6,884,304,38,94,1,-1,-1,-1,person
37,7,918,298,34,96,1,-1,-1,-1,person
37,8,203,443,81,135,1,-1,-1,-1,person
37,9,511,293,36,66,1,-1,-1,-1,person
37,10,388,521,89,194,1,-1,-1,-1,person
37,11,645,825,245,250,1,-1,-1,-1,person
37,12,912,260,21,52,1,-1,-1,-1,person
37,1,281,311,133,57,1,-1,-1,-1,car
37,1,503,320,59,43,1,-1,-1,-1,bicycle
38,1,451,517,95,195,1,-1,-1,-1,person
38,2,1141,399,85,199,1,-1,-1,-1,person
38,3,1215,394,67,190,1,-1,-1,-1,person
38,4,840,395,56,152,1,-1,-1,-1,person
38,5,223,459,77,134,1,-1,-1,-1,person
38,6,883,306,37,93,1,-1,-1,-1,person
38,7,916,297,35,98,1,-1,-1,-1,person
38,8,198,444,81,136,1,-1,-1,-1,person
38,9,512,295,33,61,1,-1,-1,-1,person
38,10,392,521,87,191,1,-1,-1,-1,person
38,11,654,823,243,251,1,-1,-1,-1,person
38,12,913,261,21,51,1,-1,-1,-1,person
38,1,281,311,133,57,1,-1,-1,-1,car
38,1,505,319,58,43,1,-1,-1,-1,bicycle
39,1,456,515,95,196,1,-1,-1,-1,person
39,2,1142,400,86,199,1,-1,-1,-1,person
39,3,1217,396,67,191,1,-1,-1,-1,person
39,4,840,395,56,151,1,-1,-1,-1,person
39,5,216,459,80,136,1,-1,-1,-1,person
39,6,882,307,37,93,1,-1,-1,-1,person
39,7,915,297,35,99,1,-1,-1,-1,person
39,9,513,296,33,59,1,-1,-1,-1,person
39,10,395,518,87,191,1,-1,-1,-1,person
39,11,665,821,241,253,1,-1,-1,-1,person
39,12,914,261,21,53,1,-1,-1,-1,person
39,1,281,311,133,57,1,-1,-1,-1,car
39,1,508,320,56,41,1,-1,-1,-1,bicycle
40,1,461,514,96,197,1,-1,-1,-1,person
40,2,1143,400,87,199,1,-1,-1,-1,person
40,3,1219,398,66,192,1,-1,-1,-1,person
40,4,841,394,55,150,1,-1,-1,-1,person
40,5,215,461,79,136,1,-1,-1,-1,person
40,6,880,308,37,92,1,-1,-1,-1,person
40,7,913,296,36,100,1,-1,-1,-1,person
40,9,515,296,32,59,1,-1,-1,-1,person
40,10,397,516,87,190,1,-1,-1,-1,person
40,11,676,820,238,254,1,-1,-1,-1,person
40,12,914,260,21,54,1,-1,-1,-1,person
40,1,281,311,133,57,1,-1,-1,-1,car
40,1,510,319,56,42,1,-1,-1,-1,bicycle
41,1,466,513,96,198,1,-1,-1,-1,person
41,2,1145,400,86,199,1,-1,-1,-1,person
41,3,1220,399,66,193,1,-1,-1,-1,person
41,4,842,392,55,148,1,-1,-1,-1,person
41,5,207,463,82,136,1,-1,-1,-1,person
41,6,879,309,37,93,1,-1,-1,-1,person
41,7,912,295,36,101,1,-1,-1,-1,person
41,9,516,297,32,58,1,-1,-1,-1,person
41,10,400,514,86,188,1,-1,-1,-1,person
41,11,687,819,238,256,1,-1,-1,-1,person
41,12,914,259,22,55,1,-1,-1,-1,person
41,1,281,311,133,57,1,-1,-1,-1,car
41,1,512,319,55,42,1,-1,-1,-1,bicycle
42,1,470,513,96,197,1,-1,-1,-1,person
42,2,1147,400,86,199,1,-1,-1,-1,person
42,3,1222,399,65,194,1,-1,-1,-1,person
42,4,844,391,54,147,1,-1,-1,-1,person
42,5,203,465,85,137,1,-1,-1,-1,person
42,6,877,309,38,94,1,-1,-1,-1,person
42,7,911,296,35,101,1,-1,-1,-1,person
42,9,517,297,31,58,1,-1,-1,-1,person
42,10,405,513,82,183,1,-1,-1,-1,person
42,11,699,819,235,256,1,-1,-1,-1,person
42,12,915,259,22,54,1,-1,-1,-1,person
42,1,281,311,133,57,1,-1,-1,-1,car
42,1,513,319,55,41,1,-1,-1,-1,bicycle
43,1,474,511,96,198,1,-1,-1,-1,person
43,2,1148,400,86,199,1,-1,-1,-1,person
43,3,1223,400,65,193,1,-1,-1,-1,person
43,4,845,389,54,147,1,-1,-1,-1,person
43,5,201,466,86,138,1,-1,-1,-1,person
43,6,876,309,38,94,1,-1,-1,-1,person
43,7,910,296,35,100,1,-1,-1,-1,person
43,9,520,297,31,58,1,-1,-1,-1,person
43,10,412,511,79,180,1,-1,-1,-1,person
43,11,713,820,231,255,1,-1,-1,-1,person
43,12,917,262,21,52,1,-1,-1,-1,person
43,1,281,311,133,57,1,-1,-1,-1,car
43,1,514,317,57,43,1,-1,-1,-1,bicycle
44,1,479,509,94,196,1,-1,-1,-1,person
44,2,1149,400,86,199,1,-1,-1,-1,person
44,3,1225,400,65,193,1,-1,-1,-1,person
44,4,846,388,53,146,1,-1,-1,-1,person
44,5,198,467,88,138,1,-1,-1,-1,person
44,6,874,308,39,94,1,-1,-1,-1,person
44,7,910,296,34,100,1,-1,-1,-1,person
44,8,174,456,81,136,1,-1,-1,-1,person
44,9,522,297,31,59,1,-1,-1,-1,person
44,10,416,510,78,177,1,-1,-1,-1,person
44,11,725,819,230,256,1,-1,-1,-1,person
44,12,917,263,21,50,1,-1,-1,-1,person
44,1,281,311,133,57,1,-1,-1,-1,car
44,1,517,317,55,43,1,-1,-1,-1,bicycle
45,1,482,507,93,194,1,-1,-1,-1,person
45,2,1149,401,87,202,1,-1,-1,-1,person
45,3,1226,400,67,196,1,-1,-1,-1,person
45,4,846,387,54,146,1,-1,-1,-1,person
45,5,195,469,88,136,1,-1,-1,-1,person
45,6,872,308,39,94,1,-1,-1,-1,person
45,7,909,298,35,100,1,-1,-1,-1,person
45,8,169,456,82,137,1,-1,-1,-1,person
45,9,523,296,31,59,1,-1,-1,-1,person
45,10,421,509,77,178,1,-1,-1,-1,person
45,11,735,819,225,255,1,-1,-1,-1,person
45,12,918,264,21,50,1,-1,-1,-1,person
45,1,281,311,133,57,1,-1,-1,-1,car
45,1,519,316,54,43,1,-1,-1,-1,bicycle
46,1,485,504,91,190,1,-1,-1,-1,person
46,2,1150,404,89,205,1,-1,-1,-1,person
